system_id,comp1,comp2,T_K,x1,y1,P_kPa,Psat1_kPa,Psat2_kPa,source,data_type
16,ethanol,isooctane,313.15,0.95,0.4636,37.2583,17.993,12.8925,Hiaki_1994/Font_2003_IEC,lit-NRTL-calc
16,ethanol,isooctane,313.15,0.98,0.6347,27.8302,17.993,12.8925,Hiaki_1994/Font_2003_IEC,lit-NRTL-calc
16,ethanol,isooctane,313.15,1.0,1.0,17.993,17.993,12.8925,Hiaki_1994/Font_2003_IEC,lit-NRTL-calc
17,2-propanol,cyclohexane,298.15,0.0,0.0,13.0439,6.0209,13.0439,Nagata_1975/DECHEMA_I,lit-NRTL-calc
17,2-propanol,cyclohexane,298.15,0.02,0.3285,19.0815,6.0209,13.0439,Nagata_1975/DECHEMA_I,lit-NRTL-calc
17,2-propanol,cyclohexane,298.15,0.04,0.4443,22.7382,6.0209,13.0439,Nagata_1975/DECHEMA_I,lit-NRTL-calc
17,2-propanol,cyclohexane,298.15,0.06,0.4969,24.8563,6.0209,13.0439,Nagata_1975/DECHEMA_I,lit-NRTL-calc
17,2-propanol,cyclohexane,298.15,0.08,0.522,25.983,6.0209,13.0439,Nagata_1975/DECHEMA_I,lit-NRTL-calc
17,2-propanol,cyclohexane,298.15,0.1,0.5327,26.4762,6.0209,13.0439,Nagata_1975/DECHEMA_I,lit-NRTL-calc
17,2-propanol,cyclohexane,298.15,0.15,0.5282,26.296,6.0209,13.0439,Nagata_1975/DECHEMA_I,lit-NRTL-calc
17,2-propanol,cyclohexane,298.15,0.2,0.5029,25.409,6.0209,13.0439,Nagata_1975/DECHEMA_I,lit-NRTL-calc
17,2-propanol,cyclohexane,298.15,0.25,0.4689,24.526,6.0209,13.0439,Nagata_1975/DECHEMA_I,lit-NRTL-calc
17,2-propanol,cyclohexane,298.15,0.3,0.4317,23.8881,6.0209,13.0439,Nagata_1975/DECHEMA_I,lit-NRTL-calc
17,2-propanol,cyclohexane,298.15,0.35,0.3939,23.5642,6.0209,13.0439,Nagata_1975/DECHEMA_I,lit-NRTL-calc
17,2-propanol,cyclohexane,298.15,0.4,0.3574,23.562,6.0209,13.0439,Nagata_1975/DECHEMA_I,lit-NRTL-calc
17,2-propanol,cyclohexane,298.15,0.45,0.323,23.8704,6.0209,13.0439,Nagata_1975/DECHEMA_I,lit-NRTL-calc
17,2-propanol,cyclohexane,298.15,0.5,0.2914,24.4737,6.0209,13.0439,Nagata_1975/DECHEMA_I,lit-NRTL-calc
17,2-propanol,cyclohexane,298.15,0.55,0.2628,25.3545,6.0209,13.0439,Nagata_1975/DECHEMA_I,lit-NRTL-calc
17,2-propanol,cyclohexane,298.15,0.6,0.2375,26.4894,6.0209,13.0439,Nagata_1975/DECHEMA_I,lit-NRTL-calc
17,2-propanol,cyclohexane,298.15,0.65,0.2157,27.8378,6.0209,13.0439,Nagata_1975/DECHEMA_I,lit-NRTL-calc
17,2-propanol,cyclohexane,298.15,0.7,0.1975,29.3202,6.0209,13.0439,Nagata_1975/DECHEMA_I,lit-NRTL-calc
17,2-propanol,cyclohexane,298.15,0.75,0.1835,30.7769,6.0209,13.0439,Nagata_1975/DECHEMA_I,lit-NRTL-calc
17,2-propanol,cyclohexane,298.15,0.8,0.1747,31.888,6.0209,13.0439,Nagata_1975/DECHEMA_I,lit-NRTL-calc
17,2-propanol,cyclohexane,298.15,0.85,0.1738,32.0173,6.0209,13.0439,Nagata_1975/DECHEMA_I,lit-NRTL-calc
17,2-propanol,cyclohexane,298.15,0.9,0.1883,29.8968,6.0209,13.0439,Nagata_1975/DECHEMA_I,lit-NRTL-calc
17,2-propanol,cyclohexane,298.15,0.95,0.2514,22.9746,6.0209,13.0439,Nagata_1975/DECHEMA_I,lit-NRTL-calc
17,2-propanol,cyclohexane,298.15,0.98,0.4069,14.5253,6.0209,13.0439,Nagata_1975/DECHEMA_I,lit-NRTL-calc
17,2-propanol,cyclohexane,298.15,1.0,1.0,6.0209,6.0209,13.0439,Nagata_1975/DECHEMA_I,lit-NRTL-calc
18,methanol,ethanol,298.15,0.0,0.0,7.9237,16.8258,7.9237,Kurihara_1995_JCED40,lit-NRTL-calc
18,methanol,ethanol,298.15,0.02,0.0519,8.1911,16.8258,7.9237,Kurihara_1995_JCED40,lit-NRTL-calc
18,methanol,ethanol,298.15,0.04,0.0997,8.452,16.8258,7.9237,Kurihara_1995_JCED40,lit-NRTL-calc
18,methanol,ethanol,298.15,0.06,0.1438,8.7068,16.8258,7.9237,Kurihara_1995_JCED40,lit-NRTL-calc
18,methanol,ethanol,298.15,0.08,0.1848,8.9556,16.8258,7.9237,Kurihara_1995_JCED40,lit-NRTL-calc
18,methanol,ethanol,298.15,0.1,0.2229,9.1987,16.8258,7.9237,Kurihara_1995_JCED40,lit-NRTL-calc
18,methanol,ethanol,298.15,0.15,0.3078,9.7828,16.8258,7.9237,Kurihara_1995_JCED40,lit-NRTL-calc
18,methanol,ethanol,298.15,0.2,0.3808,10.336,16.8258,7.9237,Kurihara_1995_JCED40,lit-NRTL-calc
18,methanol,ethanol,298.15,0.25,0.4445,10.8613,16.8258,7.9237,Kurihara_1995_JCED40,lit-NRTL-calc
18,methanol,ethanol,298.15,0.3,0.5011,11.3614,16.8258,7.9237,Kurihara_1995_JCED40,lit-NRTL-calc
18,methanol,ethanol,298.15,0.35,0.5519,11.839,16.8258,7.9237,Kurihara_1995_JCED40,lit-NRTL-calc
18,methanol,ethanol,298.15,0.4,0.5981,12.2964,16.8258,7.9237,Kurihara_1995_JCED40,lit-NRTL-calc
18,methanol,ethanol,298.15,0.45,0.6406,12.7357,16.8258,7.9237,Kurihara_1995_JCED40,lit-NRTL-calc
18,methanol,ethanol,298.15,0.5,0.6801,13.159,16.8258,7.9237,Kurihara_1995_JCED40,lit-NRTL-calc
18,methanol,ethanol,298.15,0.55,0.7171,13.568,16.8258,7.9237,Kurihara_1995_JCED40,lit-NRTL-calc
18,methanol,ethanol,298.15,0.6,0.7522,13.9643,16.8258,7.9237,Kurihara_1995_JCED40,lit-NRTL-calc
18,methanol,ethanol,298.15,0.65,0.7857,14.3494,16.8258,7.9237,Kurihara_1995_JCED40,lit-NRTL-calc
18,methanol,ethanol,298.15,0.7,0.818,14.7246,16.8258,7.9237,Kurihara_1995_JCED40,lit-NRTL-calc
18,methanol,ethanol,298.15,0.75,0.8493,15.0911,16.8258,7.9237,Kurihara_1995_JCED40,lit-NRTL-calc
18,methanol,ethanol,298.15,0.8,0.88,15.45,16.8258,7.9237,Kurihara_1995_JCED40,lit-NRTL-calc
18,methanol,ethanol,298.15,0.85,0.9102,15.8022,16.8258,7.9237,Kurihara_1995_JCED40,lit-NRTL-calc
18,methanol,ethanol,298.15,0.9,0.9401,16.1485,16.8258,7.9237,Kurihara_1995_JCED40,lit-NRTL-calc
18,methanol,ethanol,298.15,0.95,0.97,16.4895,16.8258,7.9237,Kurihara_1995_JCED40,lit-NRTL-calc
18,methanol,ethanol,298.15,0.98,0.988,16.6918,16.8258,7.9237,Kurihara_1995_JCED40,lit-NRTL-calc
18,methanol,ethanol,298.15,1.0,1.0,16.8258,16.8258,7.9237,Kurihara_1995_JCED40,lit-NRTL-calc
19,methanol,ethanol,323.15,0.0,0.0,29.5963,55.5269,29.5963,Kurihara_1995_JCED40,lit-NRTL-calc
19,methanol,ethanol,323.15,0.02,0.0458,30.3998,55.5269,29.5963,Kurihara_1995_JCED40,lit-NRTL-calc
19,methanol,ethanol,323.15,0.04,0.0885,31.1834,55.5269,29.5963,Kurihara_1995_JCED40,lit-NRTL-calc
19,methanol,ethanol,323.15,0.06,0.1285,31.9479,55.5269,29.5963,Kurihara_1995_JCED40,lit-NRTL-calc
19,methanol,ethanol,323.15,0.08,0.1659,32.6941,55.5269,29.5963,Kurihara_1995_JCED40,lit-NRTL-calc
19,methanol,ethanol,323.15,0.1,0.2012,33.4227,55.5269,29.5963,Kurihara_1995_JCED40,lit-NRTL-calc
19,methanol,ethanol,323.15,0.15,0.281,35.1712,55.5269,29.5963,Kurihara_1995_JCED40,lit-NRTL-calc
19,methanol,ethanol,323.15,0.2,0.351,36.8234,55.5269,29.5963,Kurihara_1995_JCED40,lit-NRTL-calc
19,methanol,ethanol,323.15,0.25,0.4133,38.3885,55.5269,29.5963,Kurihara_1995_JCED40,lit-NRTL-calc
19,methanol,ethanol,323.15,0.3,0.4694,39.8747,55.5269,29.5963,Kurihara_1995_JCED40,lit-NRTL-calc
19,methanol,ethanol,323.15,0.35,0.5205,41.2894,55.5269,29.5963,Kurihara_1995_JCED40,lit-NRTL-calc
19,methanol,ethanol,323.15,0.4,0.5676,42.6396,55.5269,29.5963,Kurihara_1995_JCED40,lit-NRTL-calc
19,methanol,ethanol,323.15,0.45,0.6114,43.9314,55.5269,29.5963,Kurihara_1995_JCED40,lit-NRTL-calc
19,methanol,ethanol,323.15,0.5,0.6525,45.1705,55.5269,29.5963,Kurihara_1995_JCED40,lit-NRTL-calc
19,methanol,ethanol,323.15,0.55,0.6915,46.362,55.5269,29.5963,Kurihara_1995_JCED40,lit-NRTL-calc
19,methanol,ethanol,323.15,0.6,0.7287,47.5102,55.5269,29.5963,Kurihara_1995_JCED40,lit-NRTL-calc
19,methanol,ethanol,323.15,0.65,0.7645,48.6194,55.5269,29.5963,Kurihara_1995_JCED40,lit-NRTL-calc
19,methanol,ethanol,323.15,0.7,0.7993,49.693,55.5269,29.5963,Kurihara_1995_JCED40,lit-NRTL-calc
19,methanol,ethanol,323.15,0.75,0.8333,50.7341,55.5269,29.5963,Kurihara_1995_JCED40,lit-NRTL-calc
19,methanol,ethanol,323.15,0.8,0.8668,51.7453,55.5269,29.5963,Kurihara_1995_JCED40,lit-NRTL-calc
19,methanol,ethanol,323.15,0.85,0.9,52.7288,55.5269,29.5963,Kurihara_1995_JCED40,lit-NRTL-calc
19,methanol,ethanol,323.15,0.9,0.9331,53.6861,55.5269,29.5963,Kurihara_1995_JCED40,lit-NRTL-calc
19,methanol,ethanol,323.15,0.95,0.9664,54.6186,55.5269,29.5963,Kurihara_1995_JCED40,lit-NRTL-calc
19,methanol,ethanol,323.15,0.98,0.9865,55.1664,55.5269,29.5963,Kurihara_1995_JCED40,lit-NRTL-calc
19,methanol,ethanol,323.15,1.0,1.0,55.5269,55.5269,29.5963,Kurihara_1995_JCED40,lit-NRTL-calc
20,ethanol,1-propanol,298.15,0.0,0.0,2.6901,7.9237,2.6901,SmithVanNessAbbott_AppB/DECHEMA,lit-NRTL-calc
20,ethanol,1-propanol,298.15,0.02,0.0657,2.822,7.9237,2.6901,SmithVanNessAbbott_AppB/DECHEMA,lit-NRTL-calc
20,ethanol,1-propanol,298.15,0.04,0.1249,2.9519,7.9237,2.6901,SmithVanNessAbbott_AppB/DECHEMA,lit-NRTL-calc
20,ethanol,1-propanol,298.15,0.06,0.1785,3.0798,7.9237,2.6901,SmithVanNessAbbott_AppB/DECHEMA,lit-NRTL-calc
20,ethanol,1-propanol,298.15,0.08,0.2272,3.2059,7.9237,2.6901,SmithVanNessAbbott_AppB/DECHEMA,lit-NRTL-calc
20,ethanol,1-propanol,298.15,0.1,0.2718,3.3302,7.9237,2.6901,SmithVanNessAbbott_AppB/DECHEMA,lit-NRTL-calc
20,ethanol,1-propanol,298.15,0.15,0.3684,3.6335,7.9237,2.6901,SmithVanNessAbbott_AppB/DECHEMA,lit-NRTL-calc
20,ethanol,1-propanol,298.15,0.2,0.4484,3.927,7.9237,2.6901,SmithVanNessAbbott_AppB/DECHEMA,lit-NRTL-calc
20,ethanol,1-propanol,298.15,0.25,0.516,4.2116,7.9237,2.6901,SmithVanNessAbbott_AppB/DECHEMA,lit-NRTL-calc
20,ethanol,1-propanol,298.15,0.3,0.5742,4.4882,7.9237,2.6901,SmithVanNessAbbott_AppB/DECHEMA,lit-NRTL-calc
20,ethanol,1-propanol,298.15,0.35,0.625,4.7576,7.9237,2.6901,SmithVanNessAbbott_AppB/DECHEMA,lit-NRTL-calc
20,ethanol,1-propanol,298.15,0.4,0.67,5.0207,7.9237,2.6901,SmithVanNessAbbott_AppB/DECHEMA,lit-NRTL-calc
20,ethanol,1-propanol,298.15,0.45,0.7102,5.2782,7.9237,2.6901,SmithVanNessAbbott_AppB/DECHEMA,lit-NRTL-calc
20,ethanol,1-propanol,298.15,0.5,0.7466,5.5307,7.9237,2.6901,SmithVanNessAbbott_AppB/DECHEMA,lit-NRTL-calc
20,ethanol,1-propanol,298.15,0.55,0.7799,5.779,7.9237,2.6901,SmithVanNessAbbott_AppB/DECHEMA,lit-NRTL-calc
20,ethanol,1-propanol,298.15,0.6,0.8105,6.0238,7.9237,2.6901,SmithVanNessAbbott_AppB/DECHEMA,lit-NRTL-calc
20,ethanol,1-propanol,298.15,0.65,0.8389,6.2656,7.9237,2.6901,SmithVanNessAbbott_AppB/DECHEMA,lit-NRTL-calc
20,ethanol,1-propanol,298.15,0.7,0.8655,6.5051,7.9237,2.6901,SmithVanNessAbbott_AppB/DECHEMA,lit-NRTL-calc
20,ethanol,1-propanol,298.15,0.75,0.8906,6.7428,7.9237,2.6901,SmithVanNessAbbott_AppB/DECHEMA,lit-NRTL-calc
20,ethanol,1-propanol,298.15,0.8,0.9143,6.9793,7.9237,2.6901,SmithVanNessAbbott_AppB/DECHEMA,lit-NRTL-calc
20,ethanol,1-propanol,298.15,0.85,0.937,7.2152,7.9237,2.6901,SmithVanNessAbbott_AppB/DECHEMA,lit-NRTL-calc
20,ethanol,1-propanol,298.15,0.9,0.9587,7.4508,7.9237,2.6901,SmithVanNessAbbott_AppB/DECHEMA,lit-NRTL-calc
20,ethanol,1-propanol,298.15,0.95,0.9797,7.6868,7.9237,2.6901,SmithVanNessAbbott_AppB/DECHEMA,lit-NRTL-calc
20,ethanol,1-propanol,298.15,0.98,0.9919,7.8288,7.9237,2.6901,SmithVanNessAbbott_AppB/DECHEMA,lit-NRTL-calc
20,ethanol,1-propanol,298.15,1.0,1.0,7.9237,7.9237,2.6901,SmithVanNessAbbott_AppB/DECHEMA,lit-NRTL-calc
21,ethanol,1-propanol,333.15,0.0,0.0,19.5868,47.0158,19.5868,SmithVanNessAbbott_AppB/DECHEMA,lit-NRTL-calc
21,ethanol,1-propanol,333.15,0.02,0.0538,20.2879,47.0158,19.5868,SmithVanNessAbbott_AppB/DECHEMA,lit-NRTL-calc
21,ethanol,1-propanol,333.15,0.04,0.1035,20.9782,47.0158,19.5868,SmithVanNessAbbott_AppB/DECHEMA,lit-NRTL-calc
21,ethanol,1-propanol,333.15,0.06,0.1494,21.6581,47.0158,19.5868,SmithVanNessAbbott_AppB/DECHEMA,lit-NRTL-calc
21,ethanol,1-propanol,333.15,0.08,0.1922,22.3281,47.0158,19.5868,SmithVanNessAbbott_AppB/DECHEMA,lit-NRTL-calc
21,ethanol,1-propanol,333.15,0.1,0.232,22.9883,47.0158,19.5868,SmithVanNessAbbott_AppB/DECHEMA,lit-NRTL-calc
21,ethanol,1-propanol,333.15,0.15,0.3208,24.5989,47.0158,19.5868,SmithVanNessAbbott_AppB/DECHEMA,lit-NRTL-calc
21,ethanol,1-propanol,333.15,0.2,0.3972,26.1562,47.0158,19.5868,SmithVanNessAbbott_AppB/DECHEMA,lit-NRTL-calc
21,ethanol,1-propanol,333.15,0.25,0.4638,27.6649,47.0158,19.5868,SmithVanNessAbbott_AppB/DECHEMA,lit-NRTL-calc
21,ethanol,1-propanol,333.15,0.3,0.5227,29.1296,47.0158,19.5868,SmithVanNessAbbott_AppB/DECHEMA,lit-NRTL-calc
21,ethanol,1-propanol,333.15,0.35,0.5753,30.5544,47.0158,19.5868,SmithVanNessAbbott_AppB/DECHEMA,lit-NRTL-calc
21,ethanol,1-propanol,333.15,0.4,0.6229,31.9435,47.0158,19.5868,SmithVanNessAbbott_AppB/DECHEMA,lit-NRTL-calc
21,ethanol,1-propanol,333.15,0.45,0.6662,33.3004,47.0158,19.5868,SmithVanNessAbbott_AppB/DECHEMA,lit-NRTL-calc
21,ethanol,1-propanol,333.15,0.5,0.706,34.6289,47.0158,19.5868,SmithVanNessAbbott_AppB/DECHEMA,lit-NRTL-calc
21,ethanol,1-propanol,333.15,0.55,0.7429,35.9323,47.0158,19.5868,SmithVanNessAbbott_AppB/DECHEMA,lit-NRTL-calc
21,ethanol,1-propanol,333.15,0.6,0.7773,37.2139,47.0158,19.5868,SmithVanNessAbbott_AppB/DECHEMA,lit-NRTL-calc
21,ethanol,1-propanol,333.15,0.65,0.8097,38.4766,47.0158,19.5868,SmithVanNessAbbott_AppB/DECHEMA,lit-NRTL-calc
21,ethanol,1-propanol,333.15,0.7,0.8403,39.7234,47.0158,19.5868,SmithVanNessAbbott_AppB/DECHEMA,lit-NRTL-calc
21,ethanol,1-propanol,333.15,0.75,0.8695,40.957,47.0158,19.5868,SmithVanNessAbbott_AppB/DECHEMA,lit-NRTL-calc
21,ethanol,1-propanol,333.15,0.8,0.8974,42.1801,47.0158,19.5868,SmithVanNessAbbott_AppB/DECHEMA,lit-NRTL-calc
21,ethanol,1-propanol,333.15,0.85,0.9242,43.3952,47.0158,19.5868,SmithVanNessAbbott_AppB/DECHEMA,lit-NRTL-calc
21,ethanol,1-propanol,333.15,0.9,0.9502,44.6047,47.0158,19.5868,SmithVanNessAbbott_AppB/DECHEMA,lit-NRTL-calc
21,ethanol,1-propanol,333.15,0.95,0.9754,45.8108,47.0158,19.5868,SmithVanNessAbbott_AppB/DECHEMA,lit-NRTL-calc
21,ethanol,1-propanol,333.15,0.98,0.9902,46.5338,47.0158,19.5868,SmithVanNessAbbott_AppB/DECHEMA,lit-NRTL-calc
21,ethanol,1-propanol,333.15,1.0,1.0,47.0158,47.0158,19.5868,SmithVanNessAbbott_AppB/DECHEMA,lit-NRTL-calc
22,acetone,water,298.15,0.0,0.0,3.1704,30.5348,3.1704,Perrys_Table13-9,NRTL-generated
22,acetone,water,298.15,0.02,0.5372,6.7207,30.5348,3.1704,Perrys_Table13-9,NRTL-generated
22,acetone,water,298.15,0.04,0.6803,9.5622,30.5348,3.1704,Perrys_Table13-9,NRTL-generated
22,acetone,water,298.15,0.06,0.7466,11.8708,30.5348,3.1704,Perrys_Table13-9,NRTL-generated
22,acetone,water,298.15,0.08,0.7848,13.7743,30.5348,3.1704,Perrys_Table13-9,NRTL-generated
22,acetone,water,298.15,0.1,0.8098,15.3666,30.5348,3.1704,Perrys_Table13-9,NRTL-generated
22,acetone,water,298.15,0.15,0.8461,18.4026,30.5348,3.1704,Perrys_Table13-9,NRTL-generated
22,acetone,water,298.15,0.2,0.8662,20.586,30.5348,3.1704,Perrys_Table13-9,NRTL-generated
22,acetone,water,298.15,0.25,0.8797,22.2761,30.5348,3.1704,Perrys_Table13-9,NRTL-generated
22,acetone,water,298.15,0.3,0.8898,23.6641,30.5348,3.1704,Perrys_Table13-9,NRTL-generated
22,acetone,water,298.15,0.35,0.898,24.8537,30.5348,3.1704,Perrys_Table13-9,NRTL-generated
22,acetone,water,298.15,0.4,0.9049,25.9009,30.5348,3.1704,Perrys_Table13-9,NRTL-generated
22,acetone,water,298.15,0.45,0.911,26.8344,30.5348,3.1704,Perrys_Table13-9,NRTL-generated
22,acetone,water,298.15,0.5,0.9165,27.6673,30.5348,3.1704,Perrys_Table13-9,NRTL-generated
22,acetone,water,298.15,0.55,0.9215,28.403,30.5348,3.1704,Perrys_Table13-9,NRTL-generated
22,acetone,water,298.15,0.6,0.926,29.0396,30.5348,3.1704,Perrys_Table13-9,NRTL-generated
22,acetone,water,298.15,0.65,0.93,29.5728,30.5348,3.1704,Perrys_Table13-9,NRTL-generated
22,acetone,water,298.15,0.7,0.9335,29.9994,30.5348,3.1704,Perrys_Table13-9,NRTL-generated
22,acetone,water,298.15,0.75,0.9366,30.3202,30.5348,3.1704,Perrys_Table13-9,NRTL-generated
22,acetone,water,298.15,0.8,0.9392,30.5455,30.5348,3.1704,Perrys_Table13-9,NRTL-generated
22,acetone,water,298.15,0.85,0.9417,30.7011,30.5348,3.1704,Perrys_Table13-9,NRTL-generated
22,acetone,water,298.15,0.9,0.9451,30.8314,30.5348,3.1704,Perrys_Table13-9,NRTL-generated
22,acetone,water,298.15,0.95,0.9547,30.9502,30.5348,3.1704,Perrys_Table13-9,NRTL-generated
22,acetone,water,298.15,0.98,0.9723,30.8816,30.5348,3.1704,Perrys_Table13-9,NRTL-generated
22,acetone,water,298.15,1.0,1.0,30.5348,30.5348,3.1704,Perrys_Table13-9,NRTL-generated
23,acetone,water,323.15,0.0,0.0,12.3518,81.7311,12.3518,Perrys_Table13-9/Griswold_Wong_1952,NRTL-generated
23,acetone,water,323.15,0.02,0.4429,21.7504,81.7311,12.3518,Perrys_Table13-9/Griswold_Wong_1952,NRTL-generated
23,acetone,water,323.15,0.04,0.5959,29.4602,81.7311,12.3518,Perrys_Table13-9/Griswold_Wong_1952,NRTL-generated
23,acetone,water,323.15,0.06,0.6734,35.8513,81.7311,12.3518,Perrys_Table13-9/Griswold_Wong_1952,NRTL-generated
23,acetone,water,323.15,0.08,0.7202,41.2042,81.7311,12.3518,Perrys_Table13-9/Griswold_Wong_1952,NRTL-generated
23,acetone,water,323.15,0.1,0.7515,45.7331,81.7311,12.3518,Perrys_Table13-9/Griswold_Wong_1952,NRTL-generated
23,acetone,water,323.15,0.15,0.798,54.4438,81.7311,12.3518,Perrys_Table13-9/Griswold_Wong_1952,NRTL-generated
23,acetone,water,323.15,0.2,0.824,60.67,81.7311,12.3518,Perrys_Table13-9/Griswold_Wong_1952,NRTL-generated
23,acetone,water,323.15,0.25,0.841,65.3656,81.7311,12.3518,Perrys_Table13-9/Griswold_Wong_1952,NRTL-generated
23,acetone,water,323.15,0.3,0.8535,69.0718,81.7311,12.3518,Perrys_Table13-9/Griswold_Wong_1952,NRTL-generated
23,acetone,water,323.15,0.35,0.8633,72.1017,81.7311,12.3518,Perrys_Table13-9/Griswold_Wong_1952,NRTL-generated
23,acetone,water,323.15,0.4,0.8713,74.6383,81.7311,12.3518,Perrys_Table13-9/Griswold_Wong_1952,NRTL-generated
23,acetone,water,323.15,0.45,0.8782,76.7877,81.7311,12.3518,Perrys_Table13-9/Griswold_Wong_1952,NRTL-generated
23,acetone,water,323.15,0.5,0.8843,78.6103,81.7311,12.3518,Perrys_Table13-9/Griswold_Wong_1952,NRTL-generated
23,acetone,water,323.15,0.55,0.8896,80.1394,81.7311,12.3518,Perrys_Table13-9/Griswold_Wong_1952,NRTL-generated
23,acetone,water,323.15,0.6,0.8943,81.3942,81.7311,12.3518,Perrys_Table13-9/Griswold_Wong_1952,NRTL-generated
23,acetone,water,323.15,0.65,0.8985,82.3889,81.7311,12.3518,Perrys_Table13-9/Griswold_Wong_1952,NRTL-generated
23,acetone,water,323.15,0.7,0.9021,83.1413,81.7311,12.3518,Perrys_Table13-9/Griswold_Wong_1952,NRTL-generated
23,acetone,water,323.15,0.75,0.9052,83.6812,81.7311,12.3518,Perrys_Table13-9/Griswold_Wong_1952,NRTL-generated
23,acetone,water,323.15,0.8,0.9081,84.0579,81.7311,12.3518,Perrys_Table13-9/Griswold_Wong_1952,NRTL-generated
23,acetone,water,323.15,0.85,0.9114,84.34,81.7311,12.3518,Perrys_Table13-9/Griswold_Wong_1952,NRTL-generated
23,acetone,water,323.15,0.9,0.9174,84.5693,81.7311,12.3518,Perrys_Table13-9/Griswold_Wong_1952,NRTL-generated
23,acetone,water,323.15,0.95,0.9341,84.4731,81.7311,12.3518,Perrys_Table13-9/Griswold_Wong_1952,NRTL-generated
23,acetone,water,323.15,0.98,0.9615,83.5506,81.7311,12.3518,Perrys_Table13-9/Griswold_Wong_1952,NRTL-generated
23,acetone,water,323.15,1.0,1.0,81.7311,81.7311,12.3518,Perrys_Table13-9/Griswold_Wong_1952,NRTL-generated
24,acetone,water,373.15,0.0,0.0,101.2606,372.632,101.2606,Perrys_Table13-9,NRTL-generated
24,acetone,water,373.15,0.02,0.2811,138.1601,372.632,101.2606,Perrys_Table13-9,NRTL-generated
24,acetone,water,373.15,0.04,0.4215,168.6623,372.632,101.2606,Perrys_Table13-9,NRTL-generated
24,acetone,water,373.15,0.06,0.5058,194.1547,372.632,101.2606,Perrys_Table13-9,NRTL-generated
24,acetone,water,373.15,0.08,0.5621,215.6896,372.632,101.2606,Perrys_Table13-9,NRTL-generated
24,acetone,water,373.15,0.1,0.6024,234.0724,372.632,101.2606,Perrys_Table13-9,NRTL-generated
24,acetone,water,373.15,0.15,0.6669,269.9863,372.632,101.2606,Perrys_Table13-9,NRTL-generated
24,acetone,water,373.15,0.2,0.7058,296.2637,372.632,101.2606,Perrys_Table13-9,NRTL-generated
24,acetone,water,373.15,0.25,0.7328,316.5248,372.632,101.2606,Perrys_Table13-9,NRTL-generated
24,acetone,water,373.15,0.3,0.7532,332.8305,372.632,101.2606,Perrys_Table13-9,NRTL-generated
24,acetone,water,373.15,0.35,0.7698,346.3778,372.632,101.2606,Perrys_Table13-9,NRTL-generated
24,acetone,water,373.15,0.4,0.7839,357.8671,372.632,101.2606,Perrys_Table13-9,NRTL-generated
24,acetone,water,373.15,0.45,0.7962,367.7052,372.632,101.2606,Perrys_Table13-9,NRTL-generated
24,acetone,water,373.15,0.5,0.8072,376.1231,372.632,101.2606,Perrys_Table13-9,NRTL-generated
24,acetone,water,373.15,0.55,0.8171,383.2478,372.632,101.2606,Perrys_Table13-9,NRTL-generated
24,acetone,water,373.15,0.6,0.8262,389.1505,372.632,101.2606,Perrys_Table13-9,NRTL-generated
24,acetone,water,373.15,0.65,0.8345,393.8815,372.632,101.2606,Perrys_Table13-9,NRTL-generated
24,acetone,water,373.15,0.7,0.8421,397.4995,372.632,101.2606,Perrys_Table13-9,NRTL-generated
24,acetone,water,373.15,0.75,0.8491,400.0944,372.632,101.2606,Perrys_Table13-9,NRTL-generated
24,acetone,water,373.15,0.8,0.856,401.7905,372.632,101.2606,Perrys_Table13-9,NRTL-generated
24,acetone,water,373.15,0.85,0.8638,402.6676,372.632,101.2606,Perrys_Table13-9,NRTL-generated
24,acetone,water,373.15,0.9,0.8757,402.3261,372.632,101.2606,Perrys_Table13-9,NRTL-generated
24,acetone,water,373.15,0.95,0.9033,397.8176,372.632,101.2606,Perrys_Table13-9,NRTL-generated
24,acetone,water,373.15,0.98,0.9441,387.8504,372.632,101.2606,Perrys_Table13-9,NRTL-generated
24,acetone,water,373.15,1.0,1.0,372.632,372.632,101.2606,Perrys_Table13-9,NRTL-generated
25,MEK,water,323.15,0.0,0.0,12.3518,35.5348,12.3518,DECHEMA_I_Part3/Perrys,lit-NRTL-calc
25,MEK,water,323.15,0.02,0.3095,17.5512,35.5348,12.3518,DECHEMA_I_Part3/Perrys,lit-NRTL-calc
25,MEK,water,323.15,0.04,0.4487,21.6115,35.5348,12.3518,DECHEMA_I_Part3/Perrys,lit-NRTL-calc
25,MEK,water,323.15,0.06,0.5273,24.8166,35.5348,12.3518,DECHEMA_I_Part3/Perrys,lit-NRTL-calc
25,MEK,water,323.15,0.08,0.5774,27.3733,35.5348,12.3518,DECHEMA_I_Part3/Perrys,lit-NRTL-calc
25,MEK,water,323.15,0.1,0.612,29.4338,35.5348,12.3518,DECHEMA_I_Part3/Perrys,lit-NRTL-calc
25,MEK,water,323.15,0.15,0.6644,33.0893,35.5348,12.3518,DECHEMA_I_Part3/Perrys,lit-NRTL-calc
25,MEK,water,323.15,0.2,0.6936,35.41,35.5348,12.3518,DECHEMA_I_Part3/Perrys,lit-NRTL-calc
25,MEK,water,323.15,0.25,0.7124,36.9734,35.5348,12.3518,DECHEMA_I_Part3/Perrys,lit-NRTL-calc
25,MEK,water,323.15,0.3,0.7258,38.0851,35.5348,12.3518,DECHEMA_I_Part3/Perrys,lit-NRTL-calc
